# Benchmark Case 3b Acceleration Results: Denoted by grid and degree of freedom
Time,1001_1,1001_2,1001_3,1001_4,1001_5,1001_6,1009_1,1009_2,1009_3,1009_4,1009_5,1009_6,1021_1,1021_2,1021_3,1021_4,1021_5,1021_6
2.452,0.0217007298554,0.0307001494315,39.4877417113,-0.00689285246504,0.14145107593,-0.000169270981844,0.020763605366,-0.0284033075406,-12.7341109778,-0.00685381302073,0.0663349501419,-6.15423040433e-05,0.0161688155885,0.0487701398527,33.8875773612,-0.00658339917177,-0.127507407589,0.000180148938076
2.453,0.0216161541998,0.0312680684164,39.2557725534,-0.00683097707449,0.140517603639,-0.000171210551826,0.0205125738925,-0.0291414178768,-12.6240471078,-0.00680164816397,0.0659298375556,-6.20835387563e-05,0.0161884543087,0.0502318854337,33.6628127094,-0.00655465766184,-0.126673758871,0.00018692877116
2.454,0.0215288608312,0.0318311094162,39.0215307806,-0.0067689352184,0.139573692776,-0.000173106154996,0.0202608760747,-0.0298817014322,-12.5118913962,-0.00674913757109,0.0655211091314,-6.2620650408e-05,0.0162018826725,0.0517045966265,33.4338399391,-0.00652418619807,-0.125823111875,0.00019380086639
2.455,0.0214382879554,0.0323898332047,38.785034234,-0.00670680736039,0.138619436843,-0.000174965651328,0.0200095338037,-0.0306225154286,-12.3976553603,-0.00669628237692,0.0651087895704,-6.3157329956e-05,0.0162079021504,0.0531860739769,33.2006579739,-0.0064919725185,-0.124955345316,0.000200748544041
2.456,0.0213438875584,0.0329448211634,38.5463000921,-0.00664467214814,0.137654917279,-0.000176797292329,0.0197595419671,-0.0313621523522,-12.2813523346,-0.00664308038979,0.0646929018272,-6.36970813738e-05,0.0162053560803,0.0546740267658,32.9632668577,-0.00645801148279,-0.124070343196,0.000207754405164
2.457,0.0212451302154,0.0334966705584,38.3053448642,-0.00658260562872,0.136680203281,-0.000178609649812,0.0195118600638,-0.0320988574375,-12.1629975726,-0.00658952674426,0.0642734673088,-6.42432075039e-05,0.0161931414472,0.0561660875701,32.7216679458,-0.00642230423518,-0.123167996382,0.000214800441775
2.458,0.0211415097339,0.0340459893968,38.0621843966,-0.00652068045861,0.135695351797,-0.00018041153639,0.0192674041026,-0.0328308474503,-12.042608321,-0.00653561459286,0.0638505060428,-6.47988000217e-05,0.0161702201769,0.0576598278743,32.4758641129,-0.006384857286,-0.12224820434,0.000221868155984
2.459,0.021032547604,0.0345933909303,37.8168338882,-0.0064589651239,0.13470040772,-0.000182211918961,0.0190270388411,-0.0335563304281,-11.920203865,-0.00648133581915,0.0634240368136,-6.53667332855e-05,0.0161356298176,0.0591527745828,32.2258599759,-0.00634568153638,-0.121310877032,0.000228938686981
2.46,0.0209177972203,0.0351394878846,37.5693079179,-0.00639752318605,0.133695404262,-0.000184019826609,0.0187915704205,-0.0342735260098,-11.7958055419,-0.00642668175319,0.0629940772644,-6.59496617705e-05,0.0160884934856,0.0606424272619,31.97166213,-0.00630479127203,-0.120355936921,0.000235992944622
2.461,0.0207968478501,0.0356848865001,37.3196204827,-0.00633641256846,0.132680363517,-0.000185844254514,0.0185617394495,-0.0349806859694,-11.6694367224,-0.00637164387119,0.0625606439654,-6.65500207151e-05,0.0160280289618,0.0621262759294,31.7132793919,-0.00626220315257,-0.119383321083,0.000243011748214
